kingdom,phylum,class,order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,identifiedBy,recordedBy
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,10/12/2001 0:00,12,10,2001,ENTO,,P. Marabella
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)","10.1 miles NW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.38439534,-99.39002562,6/11/2001 0:00,11,6,2001,ENTO,,J. C. Abbott; Field Entomology Class
Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Psoloessa,,"Psoloessa Scudder, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/15/1977 0:00,15,3,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Pseudocanthon,Pseudocanthon perplexus,"Pseudocanthon perplexus (LeConte, 1847)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga rubricosa,"Phyllophaga rubricosa Reinhard, 1939",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga ignava,"Phyllophaga ignava (Horn, 1887)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phanaeus,Phanaeus difformis,"Phanaeus difformis LeConte, 1847",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/9/1977 0:00,9,4,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,,"Parochodaeus Nikolajev, 1995","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,,"Parochodaeus Nikolajev, 1995","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,,"Parochodaeus Nikolajev, 1995","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Parochodaeus,Parochodaeus biarmatus,"Parochodaeus biarmatus (LeConte, 1868)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oxygrylius,Oxygrylius ruginasus,"Oxygrylius ruginasus (LeConte, 1856)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875","Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875","Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,,"Onthophagus Latreille, 1802","Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus velutinus,"Onthophagus velutinus Horn, 1875","Chaparral Wildlife Management Area, Pasture 11",Texas,28.32472,-99.40671,9/11/2003 0:00,11,9,2003,ENTO,,B. T. Raber
Animalia,Arthropoda,Insecta,Coleoptera,Trogidae,Omorgus,Omorgus texanus,"Omorgus texanus LeConte, 1854",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/20/1991 0:00,20,5,1991,ENTO,,A. W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Trogidae,Omorgus,Omorgus texanus,"Omorgus texanus LeConte, 1854",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Oebalus,Oebalus pugnax,Oebalus pugnax pugnax,Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Neolema,Neolema jacobina,"Neolema jacobina (Linell, 1897)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/20/1991 0:00,20,5,1991,ENTO,,A. W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus repandus,"Neochodaeus repandus (Fall, 1909)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus repandus,"Neochodaeus repandus (Fall, 1909)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus repandus,"Neochodaeus repandus (Fall, 1909)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Ochodaeidae,Neochodaeus,Neochodaeus repandus,"Neochodaeus repandus (Fall, 1909)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,Myrmeleon texanus,"Myrmeleon texanus Banks, 1900",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Myrmeleon,Myrmeleon texanus,"Myrmeleon texanus Banks, 1900",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Myochrous,,"Myochrous Erichson, 1847","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Metaparia,,"Metaparia Crotch, 1873",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/9/1977 0:00,9,9,1977,ENTO,,
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Metaparia,Metaparia opacicollis,"Metaparia opacicollis (Horn, 1892)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/9/1977 0:00,9,4,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Labarrus,,"Labarrus Mulsant & Rey, 1869",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Hybosoridae,Hybosorus,Hybosorus illigeri,"Hybosorus illigeri Reiche, 1853",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Scelolyperus,Scelolyperus lecontii,"Griburius lecontii Crotch, 1873",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/16/2000 0:00,16,3,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Gratiana,Gratiana pallidula,"Gratiana pallidula (Boheman, 1854)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/9/1977 0:00,9,4,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Euptilon,Euptilon ornatum,"Euptilon ornatum (Drury, 1773)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Euptilon,Euptilon ornatum,"Euptilon ornatum (Drury, 1773)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Euptilon,Euptilon ornatum,"Euptilon ornatum (Drury, 1773)","10.1 miles NW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.38439534,-99.39002562,6/11/2001 0:00,11,6,2001,ENTO,,J. C. Abbott; Field Entomology Class
Animalia,Arthropoda,Insecta,Coleoptera,Bolboceratidae,Eucanthus,Eucanthus lazarus,"Eucanthus lazarus (Fabricius, 1775)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Chrysopidae,Eremochrysa,,"Eremochrysa Banks, 1903",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis truncatula,"Diplotaxis truncatula LeConte, 1856","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis thoracica,"Diplotaxis thoracica Fall, 1909",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis thoracica,"Diplotaxis thoracica Fall, 1909",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis thoracica,"Diplotaxis thoracica Fall, 1909",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis thoracica,"Diplotaxis thoracica Fall, 1909",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Diplotaxis,Diplotaxis frondicola,"Diplotaxis frondicola (Say, 1825)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Dicromantispa,Dicromantispa sayi,"Dicromantispa sayi (Banks, 1897)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,11/5/1996 0:00,5,11,1996,ENTO,,R. Kazmailer
